nameLower,Month,County.Code,City.Name,PM,CN,meanAllTime,lr_op,TAVG,AWND,PRCP,T
orlando,3,95,Orlando,8.2,Orlando,9.426641414141415,0,21.03,3.8,11.5,0
orlando,4,95,Orlando,12.233333333333334,Orlando,9.426641414141415,0,21.31,3.9,56.4,0
orlando,5,95,Orlando,15.55,Orlando,9.426641414141415,0,25.51,3.5,25.4,0
orlando,6,95,Orlando,19.85,Orlando,9.426641414141415,0,27.38,3.2,157.3,0
orlando,7,95,Orlando,24.95,Orlando,9.426641414141415,0,28.09,3,103.7,0
orlando,8,95,Orlando,14.15,Orlando,9.426641414141415,0,27.89,2.5,113.9,0
orlando,9,95,Orlando,10.666666666666666,Orlando,9.426641414141415,0,27.44,3.1,161.8,0
orlando,10,95,Orlando,12.35,Orlando,9.426641414141415,0,22.72,3.9,33.7,0
orlando,11,95,Orlando,18.25,Orlando,9.426641414141415,0,18.71,3.3,28,0
orlando,12,95,Orlando,6.9,Orlando,9.426641414141415,0,15.41,3.8,40.1,0
orlando,13,95,Orlando,11.7,Orlando,9.426641414141415,0,13.43,3.4,16.8,0
orlando,14,95,Orlando,11.966666666666667,Orlando,9.426641414141415,0,19.58,3.2,5.6,0
orlando,15,95,Orlando,14.85,Orlando,9.426641414141415,0,19.3,4.3,94.4,0
orlando,16,95,Orlando,9.2,Orlando,9.426641414141415,0,22.03,3.8,53,0
orlando,17,95,Orlando,14.45,Orlando,9.426641414141415,0,24.51,3.5,148.4,0
orlando,18,95,Orlando,10.733333333333334,Orlando,9.426641414141415,0,26.99,2.6,194.2,0
orlando,19,95,Orlando,7.3,Orlando,9.426641414141415,0,27.42,3,464.1,0
orlando,20,95,Orlando,10.5,Orlando,9.426641414141415,0,27.9,2.3,71.8,0
orlando,21,95,Orlando,8.399999999999999,Orlando,9.426641414141415,0,25.93,3.1,266.1,0
orlando,22,95,Orlando,6.3,Orlando,9.426641414141415,0,23.18,4.1,25.8,0
orlando,23,95,Orlando,12,Orlando,9.426641414141415,0,20.79,3.6,42.6,0
orlando,24,95,Orlando,5.5,Orlando,9.426641414141415,0,19.09,3.1,12.2,0
orlando,25,95,Orlando,9.566666666666666,Orlando,9.426641414141415,0,16.35,3,28.1,0
orlando,26,95,Orlando,10.8,Orlando,9.426641414141415,0,16.43,3.6,88.4,0
orlando,27,95,Orlando,6.949999999999999,Orlando,9.426641414141415,0,20.85,3.9,13.3,0
orlando,28,95,Orlando,15.7,Orlando,9.426641414141415,0,23.57,3.2,30.6,0
orlando,29,95,Orlando,9.433333333333334,Orlando,9.426641414141415,0,25.6,4.1,62.8,0
orlando,30,95,Orlando,6.9,Orlando,9.426641414141415,0,26.43,2.8,330.5,0
orlando,31,95,Orlando,8.8,Orlando,9.426641414141415,0,27.59,2.5,259.4,0
orlando,32,95,Orlando,5.05,Orlando,9.426641414141415,0,27.39,2.7,278.9,0
orlando,33,95,Orlando,7.949999999999999,Orlando,9.426641414141415,0,27.88,3,120.5,0
orlando,34,95,Orlando,10.233333333333334,Orlando,9.426641414141415,0,25.62,2.6,126.5,0
orlando,35,95,Orlando,11.35,Orlando,9.426641414141415,0,18.71,3.5,58.9,0
orlando,36,95,Orlando,11.45,Orlando,9.426641414141415,0,15.43,3.5,289.5,0
orlando,37,95,Orlando,8.649999999999999,Orlando,9.426641414141415,0,12.22,3.7,20.4,0
orlando,38,95,Orlando,9.65,Orlando,9.426641414141415,0,17.7,3.7,40.3,0
orlando,39,95,Orlando,8.733333333333333,Orlando,9.426641414141415,0,22.13,3.4,134.2,0
orlando,40,95,Orlando,11.85,Orlando,9.426641414141415,0,21.78,3.6,109.7,0
orlando,41,95,Orlando,8.65,Orlando,9.426641414141415,0,26.56,3.2,61.7,0
orlando,42,95,Orlando,9.100000000000001,Orlando,9.426641414141415,0,27,3,166.6,0
orlando,43,95,Orlando,7.8999999999999995,Orlando,9.426641414141415,0,27.98,2.5,210,0
orlando,44,95,Orlando,5.5,Orlando,9.426641414141415,0,27.5,2.8,302.4,0
orlando,45,95,Orlando,10.45,Orlando,9.426641414141415,0,26.85,3.3,146.3,0
orlando,46,95,Orlando,11.35,Orlando,9.426641414141415,0,24.33,3.3,46.2,0
orlando,47,95,Orlando,5.45,Orlando,9.426641414141415,0,21.57,3.6,61.5,0
orlando,48,95,Orlando,8.5,Orlando,9.426641414141415,0,15.42,3.6,39.6,0
orlando,49,95,Orlando,12.3,Orlando,9.426641414141415,0,15.25,3.3,83.2,0
orlando,50,95,Orlando,12.799999999999999,Orlando,9.426641414141415,0,17,3.9,115.1,0
orlando,51,95,Orlando,9.5,Orlando,9.426641414141415,0,19.68,3.8,18.3,0
orlando,52,95,Orlando,11.466666666666667,Orlando,9.426641414141415,0,20.64,3.9,61.2,0
orlando,53,95,Orlando,9.4,Orlando,9.426641414141415,0,25.11,3.5,48.5,0
orlando,54,95,Orlando,12.1,Orlando,9.426641414141415,0,28.13,2.8,222.5,0
orlando,55,95,Orlando,18.85,Orlando,9.426641414141415,0,28.21,2.8,115.8,0
orlando,56,95,Orlando,15.9,Orlando,9.426641414141415,0,28.11,2.6,378.2,0
orlando,57,95,Orlando,14.4,Orlando,9.426641414141415,0,27.46,5.8,330.7,0
orlando,58,95,Orlando,10.899999999999999,Orlando,9.426641414141415,0,24.38,3,31.6,0
orlando,59,95,Orlando,7.45,Orlando,9.426641414141415,0,21.19,3.4,55.4,0
orlando,60,95,Orlando,5.8,Orlando,9.426641414141415,0,16.1,3.8,44.6,0
orlando,61,95,Orlando,9.5,Orlando,9.426641414141415,0,16.73,3.7,84.6,0
orlando,62,95,Orlando,11.533333333333333,Orlando,9.426641414141415,0,17.59,3.9,32.8,0
orlando,63,95,Orlando,8.55,Orlando,9.426641414141415,0,18.29,4,162.3,0
orlando,64,95,Orlando,8.75,Orlando,9.426641414141415,0,20.43,4.3,36.5,0
orlando,65,95,Orlando,10.166666666666666,Orlando,9.426641414141415,0,24.47,3.3,116.1,0
orlando,66,95,Orlando,4.9,Orlando,9.426641414141415,0,26.8,3.1,441.8,0
orlando,67,95,Orlando,5.1,Orlando,9.426641414141415,0,29.27,3.1,100.5,0
orlando,68,95,Orlando,10.05,Orlando,9.426641414141415,0,29.47,2.6,194.8,0
orlando,69,95,Orlando,17.3,Orlando,9.426641414141415,0,27.84,3.6,42.6,0
orlando,70,95,Orlando,8.75,Orlando,9.426641414141415,0,23.9,3.9,259.1,0
orlando,71,95,Orlando,4.8,Orlando,9.426641414141415,0,20.64,3.7,15.4,0
orlando,72,95,Orlando,9.033333333333333,Orlando,9.426641414141415,0,15.65,3.8,51.9,0
orlando,73,95,Orlando,6.65,Orlando,9.426641414141415,0,17.31,3.8,11,0
orlando,74,95,Orlando,10.5,Orlando,9.426641414141415,0,16.06,3.9,60,0
orlando,75,95,Orlando,13.5,Orlando,9.426641414141415,0,19.67,4,0.5,0
orlando,76,95,Orlando,9.366666666666667,Orlando,9.426641414141415,0,23.56,4,26.7,0
orlando,77,95,Orlando,11.1,Orlando,9.426641414141415,0,25.01,3.4,85.4,0
orlando,78,95,Orlando,12,Orlando,9.426641414141415,0,27.3,3.2,167.9,0
orlando,79,95,Orlando,6.6,Orlando,9.426641414141415,0,28.12,2.7,178.1,0
orlando,80,95,Orlando,12.7,Orlando,9.426641414141415,0,28.39,2.6,110.2,0
orlando,81,95,Orlando,9.9,Orlando,9.426641414141415,0,27.25,2.6,103.9,0
orlando,82,95,Orlando,8.3,Orlando,9.426641414141415,0,23.43,3.3,49.6,0
orlando,83,95,Orlando,6.65,Orlando,9.426641414141415,0,18.85,3.9,39.2,0
orlando,84,95,Orlando,7.166666666666667,Orlando,9.426641414141415,0,19.76,3.8,91.4,0
orlando,85,95,Orlando,5.533333333333333,Orlando,9.426641414141415,0,17.8,3.6,44,0
orlando,86,95,Orlando,15.35,Orlando,9.426641414141415,0,15.79,3.8,23.4,0
orlando,87,95,Orlando,8,Orlando,9.426641414141415,0,20.17,4.1,13.2,0
orlando,88,95,Orlando,15.433333333333334,Orlando,9.426641414141415,0,21.33,3.9,52.1,0
orlando,89,95,Orlando,9.5,Orlando,9.426641414141415,0,24.51,4.4,13.7,0
orlando,90,95,Orlando,7.2,Orlando,9.426641414141415,0,27.05,3.1,150.2,0
orlando,91,95,Orlando,7,Orlando,9.426641414141415,0,28.26,2.2,165.7,0
orlando,92,95,Orlando,10.166666666666666,Orlando,9.426641414141415,0,29.1,2.5,113.7,0
orlando,93,95,Orlando,10.15,Orlando,9.426641414141415,0,27.68,3.1,227.5,0
orlando,94,95,Orlando,6.75,Orlando,9.426641414141415,0,25.81,3.6,137.6,0
orlando,95,95,Orlando,8.35,Orlando,9.426641414141415,0,19.81,3.2,10.7,0
orlando,96,95,Orlando,6.833333333333333,Orlando,9.426641414141415,1,19.71,2.8,26.8,0
orlando,97,95,Orlando,8.15,Orlando,9.426641414141415,1,16.43,3.7,104.3,0
orlando,98,95,Orlando,5.5,Orlando,9.426641414141415,1,18.96,3.4,41.9,0
orlando,99,95,Orlando,10.05,Orlando,9.426641414141415,1,19.54,3.9,130.7,0
orlando,100,95,Orlando,5.95,Orlando,9.426641414141415,1,21.67,3.7,81.7,0
orlando,101,95,Orlando,7.5,Orlando,9.426641414141415,1,25.58,4,88.5,0
orlando,102,95,Orlando,8.05,Orlando,9.426641414141415,1,27.28,2.2,247.4,0
orlando,103,95,Orlando,6.8,Orlando,9.426641414141415,1,27.41,1.9,186.6,0
orlando,104,95,Orlando,7.666666666666667,Orlando,9.426641414141415,1,27.54,3.5,272.1,0
orlando,105,95,Orlando,4.5,Orlando,9.426641414141415,1,27.14,3.4,102.1,0
orlando,106,95,Orlando,7.3,Orlando,9.426641414141415,1,23.2,3.8,67.4,0
orlando,107,95,Orlando,8,Orlando,9.426641414141415,1,17.66,3.3,27.7,0
orlando,108,95,Orlando,5.85,Orlando,9.426641414141415,1,18.04,2.9,16.9,0
orlando,109,95,Orlando,6.133333333333333,Orlando,9.426641414141415,1,15.09,3,52.9,0
orlando,110,95,Orlando,9.3,Orlando,9.426641414141415,1,15.82,3.5,15.8,0
orlando,111,95,Orlando,5.6,Orlando,9.426641414141415,1,19.74,3.7,12.2,0
orlando,112,95,Orlando,9.05,Orlando,9.426641414141415,1,21.97,4.1,27,0
orlando,113,95,Orlando,6.533333333333333,Orlando,9.426641414141415,1,25.45,3.2,369.7,0
orlando,114,95,Orlando,12,Orlando,9.426641414141415,1,27.8,2.8,204.4,0
orlando,115,95,Orlando,7.449999999999999,Orlando,9.426641414141415,1,27.75,2.3,153.9,0
orlando,116,95,Orlando,4.733333333333333,Orlando,9.426641414141415,1,28.47,2.4,120.7,0
orlando,117,95,Orlando,3.1,Orlando,9.426641414141415,1,27.49,2.6,116.3,0
orlando,118,95,Orlando,5.55,Orlando,9.426641414141415,1,25.24,2.7,72.5,0
orlando,119,95,Orlando,10.55,Orlando,9.426641414141415,1,20.75,3.4,25.9,0
orlando,120,95,Orlando,6.133333333333333,Orlando,9.426641414141415,1,17.65,3.6,137.1,0
orlando,121,95,Orlando,9.9,Orlando,9.426641414141415,1,12.41,3.8,89.7,0
orlando,122,95,Orlando,6.300000000000001,Orlando,9.426641414141415,1,12.58,3.8,110.5,0
orlando,123,95,Orlando,9.55,Orlando,9.426641414141415,1,16.05,3.8,225.3,0
orlando,124,95,Orlando,9.833333333333334,Orlando,9.426641414141415,1,21.74,3.6,120.3,0
orlando,125,95,Orlando,5.300000000000001,Orlando,9.426641414141415,1,26.1,3.1,76.2,0
orlando,126,95,Orlando,9.2,Orlando,9.426641414141415,1,28.58,2.5,82,0
orlando,127,95,Orlando,6.733333333333333,Orlando,9.426641414141415,1,28.9,2.6,108.3,0
orlando,128,95,Orlando,5.6,Orlando,9.426641414141415,1,28.82,2.8,142.6,0
orlando,129,95,Orlando,5.1,Orlando,9.426641414141415,1,27.65,2.9,144.2,0
orlando,130,95,Orlando,12.85,Orlando,9.426641414141415,1,23.48,2.5,0,0
orlando,131,95,Orlando,7.7,Orlando,9.426641414141415,1,19.83,3.2,42.6,0
orlando,132,95,Orlando,4.733333333333333,Orlando,9.426641414141415,1,11.12,3.7,19.8,0
orlando,133,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,15.22,3.5,150.4,0
orlando,134,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.95,3,6.4,0
orlando,135,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,20.53,3.5,133.1,0
orlando,136,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.26,3.3,16.5,0
orlando,137,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,25.72,3,53.4,0
orlando,138,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.14,2.6,186.5,0
orlando,139,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.52,2.3,269.9,0
orlando,140,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.75,2.7,231.4,0
orlando,141,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.41,2.1,148.6,0
orlando,142,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,22.31,3.5,225.5,0
orlando,143,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,20.34,3.8,3.4,0
orlando,144,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.79,3.2,20.4,0
orlando,145,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,15.65,2.7,3.3,0
orlando,146,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,19.45,3.4,79.9,0
orlando,147,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,22.06,3.5,20.6,0
orlando,148,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,22.69,3.4,42.5,0
orlando,149,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,25.8,3.2,91.9,0
orlando,150,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,26.52,3.6,245,0
orlando,151,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.33,2.4,83.3,0
orlando,152,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.02,2.7,160.8,0
orlando,153,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.15,2.7,222.4,0
orlando,154,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.08,3.7,56.4,0
orlando,155,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.15,3.2,5.8,0
orlando,156,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.34,3.1,32.5,0
orlando,157,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,19,3,6.2,0
orlando,158,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.39,3.3,17,0
orlando,159,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,16.43,3.7,32.3,0
orlando,160,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,23.46,3.7,92.6,0
orlando,161,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.22,3.3,128.4,0
orlando,162,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.6,2.9,256.6,0
orlando,163,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.68,2.8,217.7,0
orlando,164,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.57,2.5,153.7,0
orlando,165,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.35,2.7,146.9,0
orlando,166,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.89,2.8,3.8,0
orlando,167,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,21.55,4.2,23.5,0
orlando,168,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,20.01,3.2,7,0
orlando,169,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,14.8,3.7,74.4,0
orlando,170,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.79,2.9,53.9,0
orlando,171,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,19.44,3.8,115,0
orlando,172,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,23.09,3.7,106.8,0
orlando,173,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,25.6,3.3,91.3,0
orlando,174,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.54,2.7,118,0
orlando,175,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.38,2.5,223.4,0
orlando,176,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.78,2.6,178.2,0
orlando,177,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.05,2.5,265.5,0
orlando,178,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,23.94,2.6,17.6,0
orlando,179,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.49,4,122.8,0
orlando,180,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,18.37,2.9,40.5,0
orlando,181,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,16.65,3.8,89.4,0
orlando,182,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,15.62,4.1,116.2,0
orlando,183,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,22.74,3.4,19.2,0
orlando,184,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,25.33,3.3,107,0
orlando,185,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,26.32,3.6,23.7,0
orlando,186,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.34,2.7,172.4,0
orlando,187,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.63,2.9,188.6,0
orlando,188,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.23,2.5,402.9,0
orlando,189,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.66,2.7,151.9,0
orlando,190,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.52,3.5,12.8,0
orlando,191,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,23.75,3.7,71.9,0
orlando,192,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,21.99,3.7,18.3,0
orlando,193,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,15.01,3.7,143.6,0
orlando,194,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,16.31,4.1,43,0
orlando,195,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,21.76,3.6,134.9,0
orlando,196,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,22.68,3.8,32.3,0
orlando,197,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,25.24,3.2,156.7,0
orlando,198,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.19,3,195.9,0
orlando,199,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,29.55,2.3,101.5,0
orlando,200,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,28.67,3.1,251.7,0
orlando,201,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,27.89,2.8,184.6,0
orlando,202,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,24.72,4.6,70.5,0
orlando,203,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,20.41,3.1,1.5,0
orlando,204,95,Orlando,9.426641414141415,Orlando,9.426641414141415,1,20.47,3.3,63.9,0
riverside,1,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,13.59,1.7,13.5,0
riverside,2,65,Riverside,12.7,Riverside,18.287999999999997,0,13.2,2,78.9,0
riverside,3,65,Riverside,63.4,Riverside,18.287999999999997,0,17.07,0,21.9,0
riverside,4,65,Riverside,45.7,Riverside,18.287999999999997,0,17.6,2.3,17.5,0
riverside,5,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,20.66,2.5,0,0
riverside,6,65,Riverside,16.3,Riverside,18.287999999999997,0,23.21,2.5,0,0
riverside,7,65,Riverside,16.9,Riverside,18.287999999999997,0,24.29,2.4,0,0
riverside,8,65,Riverside,10.7,Riverside,18.287999999999997,0,26.14,2.3,0,0
riverside,9,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,23.39,1.8,1,0
riverside,10,65,Riverside,79.3,Riverside,18.287999999999997,0,17.65,1.8,12,0
riverside,11,65,Riverside,30.2,Riverside,18.287999999999997,0,12.75,2,2.8,0
riverside,12,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,13.42,2.1,0.3,0
riverside,13,65,Riverside,23,Riverside,18.287999999999997,0,10.54,2.5,63.6,0
riverside,14,65,Riverside,9.1,Riverside,18.287999999999997,0,10.99,2,108.8,0
riverside,15,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,14.49,1.8,16.5,0
riverside,16,65,Riverside,12.5,Riverside,18.287999999999997,0,14.04,2.2,26.7,0
riverside,17,65,Riverside,16.5,Riverside,18.287999999999997,0,20.51,2.5,0.3,0
riverside,18,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,22.62,2.5,0,0
riverside,19,65,Riverside,31,Riverside,18.287999999999997,0,23.73,2.5,0.3,0
riverside,20,65,Riverside,23.5,Riverside,18.287999999999997,0,25.2,2.3,0,0
riverside,21,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,23.58,2,0,0
riverside,22,65,Riverside,63.9,Riverside,18.287999999999997,0,19.53,1.6,1.1,0
riverside,23,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,14.97,1.6,30.6,0
riverside,24,65,Riverside,19.5,Riverside,18.287999999999997,0,10.19,1.9,19.4,0
riverside,25,65,Riverside,27.8,Riverside,18.287999999999997,0,11.22,2.2,5.7,0
riverside,26,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,13.69,2.4,1,0
riverside,27,65,Riverside,31,Riverside,18.287999999999997,0,13.23,2.5,7.6,0
riverside,28,65,Riverside,8.3,Riverside,18.287999999999997,0,15.87,2.3,9.2,0
riverside,29,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,18.34,2.5,0,0
riverside,30,65,Riverside,32.5,Riverside,18.287999999999997,0,22.08,2.6,0,0
riverside,31,65,Riverside,13.5,Riverside,18.287999999999997,0,24.84,2.5,0,0
riverside,32,65,Riverside,22.3,Riverside,18.287999999999997,0,24.09,2.2,0,0
riverside,33,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,24.3,1.9,0.3,0
riverside,34,65,Riverside,17.5,Riverside,18.287999999999997,0,17.36,1.5,0.6,0
riverside,35,65,Riverside,19.3,Riverside,18.287999999999997,0,16.77,2.7,19.8,0
riverside,36,65,Riverside,38.4,Riverside,18.287999999999997,0,11.29,1.6,48.3,0
riverside,37,65,Riverside,13.3,Riverside,18.287999999999997,0,16.26,2.3,0.3,0
riverside,38,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,12.88,2.5,108.5,0
riverside,39,65,Riverside,41.7,Riverside,18.287999999999997,0,14.35,2.1,75,0
riverside,40,65,Riverside,9,Riverside,18.287999999999997,0,14.19,2.4,36.3,0
riverside,41,65,Riverside,42.6,Riverside,18.287999999999997,0,18.98,2.2,4.8,0
riverside,42,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,20.97,2.6,0.8,0
riverside,43,65,Riverside,28.2,Riverside,18.287999999999997,0,26.53,2.3,3.6,0
riverside,44,65,Riverside,12.9,Riverside,18.287999999999997,0,26.96,2.3,0,0
riverside,45,65,Riverside,48.8,Riverside,18.287999999999997,0,24.7,1.9,0,0
riverside,46,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,21.94,1.8,0,0
riverside,47,65,Riverside,8.3,Riverside,18.287999999999997,0,13.71,1.7,21.2,0
riverside,48,65,Riverside,30.3,Riverside,18.287999999999997,0,11.52,1.9,10.6,0
riverside,49,65,Riverside,8.2,Riverside,18.287999999999997,0,12.37,2,7.1,0
riverside,50,65,Riverside,11.3,Riverside,18.287999999999997,0,11.77,2.6,89.8,0
riverside,51,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,17.97,2.6,14.7,0
riverside,52,65,Riverside,18.9,Riverside,18.287999999999997,0,17.44,2.2,15,0
riverside,53,65,Riverside,16,Riverside,18.287999999999997,0,20.69,2.3,0,0
riverside,54,65,Riverside,46.7,Riverside,18.287999999999997,0,21.79,2.6,0,0
riverside,55,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,25.12,2.3,0,0
riverside,56,65,Riverside,22.1,Riverside,18.287999999999997,0,24.5,2.2,0,0
riverside,57,65,Riverside,29.8,Riverside,18.287999999999997,0,24.11,2.1,0,0
riverside,58,65,Riverside,34,Riverside,18.287999999999997,0,18.41,1.8,64.9,0
riverside,59,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,12.4,2.1,16.4,0
riverside,60,65,Riverside,16.7,Riverside,18.287999999999997,0,12,2.8,54.1,0
riverside,61,65,Riverside,24.7,Riverside,18.287999999999997,0,11.93,1.9,153.3,0
riverside,62,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,12.47,2.2,164.8,0
riverside,63,65,Riverside,17.7,Riverside,18.287999999999997,0,13.91,2.2,26.3,0
riverside,64,65,Riverside,22.3,Riverside,18.287999999999997,0,15.93,2.3,18.3,0
riverside,65,65,Riverside,29,Riverside,18.287999999999997,0,19.72,2.2,6.1,0
riverside,66,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,21.13,2.5,0,0
riverside,67,65,Riverside,14.3,Riverside,18.287999999999997,0,26.27,2.5,0,0
riverside,68,65,Riverside,20.3,Riverside,18.287999999999997,0,25.62,2.3,0,0
riverside,69,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,21.93,2,1.6,0
riverside,70,65,Riverside,9,Riverside,18.287999999999997,0,19.18,2.1,32.9,0
riverside,71,65,Riverside,26.7,Riverside,18.287999999999997,0,16.09,2,1,0
riverside,72,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,13.25,2,8.2,0
riverside,73,65,Riverside,7.7,Riverside,18.287999999999997,0,12.34,2.8,9.2,0
riverside,74,65,Riverside,12.2,Riverside,18.287999999999997,0,13.86,2.3,44.3,0
riverside,75,65,Riverside,12.6,Riverside,18.287999999999997,0,11.41,1.9,35.4,0
riverside,76,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,14.59,2.2,40.1,0
riverside,77,65,Riverside,18.5,Riverside,18.287999999999997,0,19.51,2.5,7.9,0
riverside,78,65,Riverside,18.1,Riverside,18.287999999999997,0,24.35,2.5,0.3,0
riverside,79,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,28.2,2.5,0,0
riverside,80,65,Riverside,12.5,Riverside,18.287999999999997,0,24.59,2.2,0,0
riverside,81,65,Riverside,7.8,Riverside,18.287999999999997,0,23.41,2,0,0
riverside,82,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,18.11,2.1,0,0
riverside,83,65,Riverside,12.9,Riverside,18.287999999999997,0,16.12,2,1.3,0
riverside,84,65,Riverside,31.2,Riverside,18.287999999999997,0,11.71,2.6,16.4,0
riverside,85,65,Riverside,7.3,Riverside,18.287999999999997,0,10.52,3.5,6.1,0
riverside,86,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,12.63,2,11.7,0
riverside,87,65,Riverside,30.1,Riverside,18.287999999999997,0,15.96,2.3,3.4,0
riverside,88,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,16.3,2.3,14,0
riverside,89,65,Riverside,29.5,Riverside,18.287999999999997,0,19.1,2.7,0,0
riverside,90,65,Riverside,13.3,Riverside,18.287999999999997,0,22.04,2.5,0,0
riverside,91,65,Riverside,18.287999999999997,Riverside,18.287999999999997,0,17.07,0,0,0
riverside,92,65,Riverside,17,Riverside,18.287999999999997,0,17.07,0,0,0
riverside,93,65,Riverside,12.3,Riverside,18.287999999999997,0,17.07,0,0,0
